asin,title,author,author_asin,narrator,publication_datetime,release_date,publisher_name,length,category,mp3_excerpt,overall_rating,overall_num_ratings,performance_rating,performance_num_ratings,story_rating,story_num_ratings,num_reviews,price,series_asin,series_name
B00HMAFWR2,Adrian's War,Lloyd Tackitt,B007SUR6IO,Michael Hacker,2014-01-02T11:00:00Z,2014-01-02,Lloyd Lee Tackitt,383,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/014387/bk_acx0_014387_sample.mp3,4.2,92,4.1,83,4.4,80,4,19.95,B00HNCNB04,A Distant Eden
B00I5S4D6Q,The Winner's Curse,Marie Rutkoski,B001IQWQHA,Justine Eyre,2014-03-04T08:00:00Z,2014-03-04,Listening Library,504,Science Fiction & Fantasy,https://samples.audible.com/bk/lili/001673/bk_lili_001673_sample.mp3,4.3,715,4.2,641,4.3,640,44,22.5,B00I87IW4I,Winner's Trilogy
B00DGCI2JU,Rose Daughter,Robin McKinley,B000AQ1OUY,Bianca Amato,2013-06-18T14:02:00Z,2013-06-18,Recorded Books,766,Romance,https://samples.audible.com/bk/reco/006974/bk_reco_006974_sample.mp3,4.4,551,4.6,497,4.3,498,57,21.49,,
B01B6R74LI,Sebring,Kristen Ashley,B002D68GBY,Stella Bloom,2016-02-16T08:00:00Z,2016-02-16,Audible Studios,726,Romance,https://samples.audible.com/bk/adbl/021674/bk_adbl_021674_sample.mp3,4.7,1478,4.7,1356,4.7,1356,63,24.95,B00TXVRQW2,The Unfinished Hero
B002V5A43U,"20,000 Leagues Under the Sea",Jules Verne,B000AQ6LZW,Michael Prichard,2004-02-06T10:44:00Z,2004-02-06,Tantor Audio,683,Science Fiction & Fantasy,https://samples.audible.com/bk/tant/000063/bk_tant_000063_sample.mp3,3.9,236,4.2,102,4.2,103,3,17.62,B09CLW5RN4,Captain Nemo
B07PV7JKH7,Sinbad at the End of the Universe,Kevin Candela,B00JI0PS8M,Bridger Conklin,2019-03-21T19:29:00Z,2019-03-21,Fire Dragon,455,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/146533/bk_acx0_146533_sample.mp3,5.0,2,5.0,2,4.0,2,0,19.95,B07PXHH1GX,Kevin Candela's Sinbad Adventures
B006IUC7O8,The Space Merchants,"Frederik Pohl,C. M. Kornbluth","B000APJH4A,B000AQ708Y",Dan Bittner,2011-12-06T15:18:00Z,2011-12-06,Macmillan Audio,361,Science Fiction & Fantasy,https://samples.audible.com/bk/aren/001351/bk_aren_001351_sample.mp3,4.0,291,4.2,251,4.0,252,18,14.99,,
B019IZROWO,The Firebird's Feather,Marjorie Eccles,B001IYXB62,Penelope Freeman,2016-01-01T08:00:00Z,2016-01-01,Soundings,513,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/isis/002432/bk_isis_002432_sample.mp3,4.0,4,4.3,4,4.0,4,1,29.24,,
B013TBCV1W,Flesh Wounds,Richard Glover,B001K8BOSS,Richard Glover,2015-08-24T07:00:00Z,2015-08-24,Bolinda Publishing Pty Ltd,432,Biographies & Memoirs,https://samples.audible.com/bk/boli/002529/bk_boli_002529_sample.mp3,4.4,35,4.4,34,4.4,34,1,20.0,,
B06XGMK123,A Book of Untruths,Miranda Doyle,B001JS50OS,Miranda Doyle,2017-06-01T07:00:00Z,2017-06-01,Audible Studios,413,Biographies & Memoirs,https://samples.audible.com/bk/adbl/027269/bk_adbl_027269_sample.mp3,0.0,0,0.0,0,0.0,0,0,18.59,,
B087X9J8MR,America’s Forgotten Wars,Charles River Editors,B006K1DIAW,Scott Clem,2020-05-01T00:35:00Z,2020-05-01,Charles River Editors,369,History,https://samples.audible.com/bk/acx0/194187/bk_acx0_194187_sample.mp3,2.0,1,0.0,0,0.0,0,0,19.95,,
B00938GXM4,Divine Blood,Martinez Hewlett,B0057DCZLM,Lloyd James,2012-08-29T15:34:00Z,2012-08-29,"Blackstone Audio, Inc.",545,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/blak/005175/bk_blak_005175_sample.mp3,1.0,1,0.0,0,0.0,0,0,15.83,,
B00CICRPMY,Death Comes Uninvited,Ken Lang,B004RW8CAW,Mike Vendetti,2013-04-26T07:33:00Z,2013-04-26,Ken Lang,485,Biographies & Memoirs,https://samples.audible.com/bk/acx0/006502/bk_acx0_006502_sample.mp3,4.3,3,4.5,2,4.5,2,0,19.95,,
B00A43OAZ4,Silent Tears,Kay Bratt,B0027DQNYA,Shannon McManus,2012-11-10T10:45:00Z,2012-11-10,Brilliance Audio,595,Biographies & Memoirs,https://samples.audible.com/bk/brll/004370/bk_brll_004370_sample.mp3,4.5,225,4.5,189,4.5,190,19,20.0,,
B01DALI7SW,"Purple City, Volumes 1-3",K'wan,B001I9TTYU,Kim Johnson,2016-03-23T14:09:00Z,2016-03-23,Urban Audiobooks,567,Erotica,https://samples.audible.com/bk/blak/008611/bk_blak_008611_sample.mp3,4.4,485,4.1,431,4.4,437,45,16.22,,
B00FZYU6IC,Our Oriental Heritage,Will Durant,B00N3MKTAI,Robin Field,2013-10-22T00:45:00Z,2013-10-22,"Blackstone Audio, Inc.",3017,History,https://samples.audible.com/bk/blak/005977/bk_blak_005977_sample.mp3,4.5,1310,4.4,1168,4.6,1160,125,23.6,B00G2H1JW8,The Story of Civilization
B009NGN9VY,Murder Most Trivial,L. K. Ellwood,B0050CL9A8,Scott Wilcox,2012-10-09T10:21:00Z,2012-10-09,Kathryn Lively,526,Teen & Young Adult,https://samples.audible.com/bk/acx0/002853/bk_acx0_002853_sample.mp3,0.0,0,0.0,0,0.0,0,0,17.99,,
B008K70BSQ,Serpent's Reach,C. J. Cherryh,B000APR80U,Romy Nordlinger,2012-07-24T23:49:10Z,2012-07-24,Audible Studios,691,Science Fiction & Fantasy,https://samples.audible.com/bk/adbl/004303/bk_adbl_004303_sample.mp3,4.2,118,4.1,106,4.3,108,10,24.95,,
B002UZNC2G,Unfinished Journey,Public Radio International,,Peter Coyote,2006-03-15T16:53:00Z,2006-03-15,Public Radio International,668,History,https://samples.audible.com/rt/prin/000002/rt_prin_000002_sample.mp3,3.6,31,3.7,19,3.9,21,7,24.95,,
B0037BUGL2,Andersonville,William Marvel,B000APB7YI,Jeremy Gage,2010-02-08T02:23:00Z,2010-02-08,Audible Studios,607,History,https://samples.audible.com/bk/adbl/001738/bk_adbl_001738_sample.mp3,3.9,25,3.6,17,3.9,17,2,24.95,,
B00IA483E8,Beyond the Breakwater,Radclyffe,B001JOSANU,Nicol Zanzarella,2014-02-10T09:43:00Z,2014-02-10,Audible Studios,668,Romance,https://samples.audible.com/bk/adbl/016931/bk_adbl_016931_sample.mp3,4.7,787,4.8,718,4.7,713,19,24.95,B00IYOA838,Provincetown Tales
B00XY7RZE0,The City Center,Simone Pond,B00FRMCXRE,Sarah Zimmerman,2015-05-21T11:12:00Z,2015-05-21,Simone Pond,414,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/036093/bk_acx0_036093_sample.mp3,4.6,26,4.7,26,4.5,26,14,19.95,B00XZH97RW,The New Agenda
B07255QYV1,The Templars' Last Secret,Martin Walker,B001HCXTX0,Peter Noble,2017-06-13T07:00:00Z,2017-06-13,Quercus,577,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/qpuk/000329/bk_qpuk_000329_sample.mp3,4.1,10,4.3,9,4.0,9,1,25.52,B00DV4F8D6,The Dordogne Mysteries
B00BSGI7CI,Silvermeadow,Barry Maitland,B001IODPWW,Angele Masters,2013-03-23T15:08:00Z,2013-03-23,Audible Studios,830,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/adbl/008883/bk_adbl_008883_sample.mp3,4.3,575,4.5,520,4.3,519,14,24.95,B00C7PFDTO,A Kathy and Brock Mystery
B07DTVRHYH,Candy Games & Mistletoe,Alice Ashes,B07B1XNVHC,Genevieve Bailey,2018-06-21T11:46:00Z,2018-06-21,Justice Rains LLC,442,LGBTQ+,https://samples.audible.com/bk/acx0/119323/bk_acx0_119323_sample.mp3,2.0,1,0.0,0,0.0,0,0,19.95,,
B00MOIGP14,Folds of the Script,K.B. Nelson,,Gregory Peyton,2014-08-14T15:46:00Z,2014-08-14,Kimberly Kay Beyer-Nelson,450,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/021778/bk_acx0_021778_sample.mp3,4.0,3,4.3,3,4.0,3,0,19.95,,
B07M95VM9J,In the Direction of the Sun,Lucy J. Madison,B01CEZ9C6G,Tegan Ashton Cohan,2018-12-24T15:13:00Z,2018-12-24,Labrador Publishing LLC,435,LGBTQ+,https://samples.audible.com/bk/acx0/137565/bk_acx0_137565_sample.mp3,3.9,14,4.1,14,3.9,14,1,19.95,,
B07DF63QG3,The Veranda,Rosalind Abel,B071J48GBK,Kirt Graves,2018-06-04T21:48:00Z,2018-06-04,"Wings of Ink Publications, LLC",469,LGBTQ+,https://samples.audible.com/bk/acx0/117546/bk_acx0_117546_sample.mp3,4.6,83,4.6,82,4.5,82,8,19.95,B078772JWX,Lavender Shores
B07GL1CWRY,Fallen Heir,Erin Watt,B01CV08LNE,Zachary Webber,2018-09-18T07:00:00Z,2018-09-18,Audible Studios,449,Teen & Young Adult,https://samples.audible.com/bk/adbl/034263/bk_adbl_034263_sample.mp3,4.6,1061,4.7,967,4.5,960,42,19.95,B01N5LUNB5,Royals
B00GBDDMUA,Heart,Susan Ross,B0034PX7Y4,Martin Gollery,2013-10-31T19:05:00Z,2013-10-31,Holy Macro! Books,824,Romance,https://samples.audible.com/bk/acx0/012109/bk_acx0_012109_sample.mp3,0.0,0,0.0,0,0.0,0,0,24.95,,
B002V087LG,The Color of Love,Gene Cheek,B001K8G5J6,Gene Cheek,2007-01-24T17:35:00Z,2007-01-24,"Gildan Media, LLC",508,Politics & Social Sciences,https://samples.audible.com/bk/gdan/000065/bk_gdan_000065_sample.mp3,4.6,33,4.7,26,4.9,26,4,20.0,,
B088FSWBHV,Switch,Allen Kent,B007MS2WLS,Gryphon Corpus,2020-05-12T17:37:00Z,2020-05-12,Kent A. Farnsworth,642,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/195700/bk_acx0_195700_sample.mp3,4.6,30,4.9,27,4.7,27,18,24.95,,
B00CXAFACI,Warrior Soul,Chuck Pfarrer,B001HO7GSC,Chuck Pfarrer,2013-05-22T02:34:00Z,2013-05-22,Audible Studios,892,Biographies & Memoirs,https://samples.audible.com/bk/adbl/007272/bk_adbl_007272_sample.mp3,4.6,584,4.6,528,4.6,527,46,29.95,,
B006IVKSSE,The Gods of Atlantis,David Gibbins,B00459PVL0,Jonathan Keeble,2011-12-08T02:15:58Z,2011-12-08,Headline Digital,936,Literature & Fiction,https://samples.audible.com/bk/head/000062/bk_head_000062_sample.mp3,3.4,5,3.5,4,3.4,5,0,16.35,B00MG53S7O,Jack Howard 
B07RLNR9TR,The Lost War,Karl K. Gallagher,B0195ZEOO8,Laura Gallagher,2019-05-08T14:11:00Z,2019-05-08,Kelt Haven Press,425,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/150912/bk_acx0_150912_sample.mp3,3.9,12,4.1,9,4.4,9,1,19.95,B088C3QZJH,The Lost War
B07BQDH2LM,Jude,Kathy Coopmans,B00MZMPCYU,Kelley Hazen,2018-03-27T17:45:00Z,2018-03-27,Author Kathy Coopmans,522,Romance,https://samples.audible.com/bk/acx0/112020/bk_acx0_112020_sample.mp3,4.8,8,5.0,7,4.9,7,5,19.95,B079MB5VK9,The Saints Series
B07S44XL7H,Stolen Liberty: Chaos Reigns,"THOMAS A. WATSON,WILLIAM ALLEN,M.C. ALLEN",",,",Eric A. Shelman,2019-05-22T23:36:00Z,2019-05-22,"Thomas A. Watson, William Allen, & M.C. Allen",577,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/152458/bk_acx0_152458_sample.mp3,4.7,181,4.7,169,4.7,169,15,19.95,,
B00PR7971Y,The Potus Papers,Bryan Mooney,B006QCFMR2,Gordon Greenhill,2014-11-18T13:31:00Z,2014-11-18,BME Publishing,378,Biographies & Memoirs,https://samples.audible.com/bk/acx0/026258/bk_acx0_026258_sample.mp3,3.4,10,3.6,9,3.4,9,0,19.95,B00PUQMVT2,Nick Ryan
B07NWZK45M,Hollywood Hart,D. P. Gertner,B07C7JGQ68,Jeff Holman,2019-02-20T13:12:00Z,2019-02-20,DP Gertner,402,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/acx0/143267/bk_acx0_143267_sample.mp3,4.6,11,4.4,11,4.8,11,10,19.95,B07P31XRCT,Eddy Hart P. I. Mystery
B078KL6H55,Last Laugh,Ben Rehder,B001HCW46I,Johnny Peppers,2017-12-26T21:01:00Z,2017-12-26,Benjamin Michael Rehder,498,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/acx0/104054/bk_acx0_104054_sample.mp3,4.6,36,4.6,31,4.6,31,5,19.95,B00APORODC,Blanco County Mystery Series
B00CH298M0,A Disease in the Public Mind,Thomas Fleming,B000APKRYY,William Hughes,2013-05-07T08:00:00Z,2013-05-07,"Blackstone Audio, Inc.",703,History,https://samples.audible.com/bk/blak/005618/bk_blak_005618_sample.mp3,4.4,258,4.6,229,4.4,227,38,15.56,,
B00SNTSXJ0,Suspicion,Joseph Finder,B000APV8W4,Jeff Harding,2015-02-05T08:00:00Z,2015-02-05,W. F. Howes Ltd,717,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/howe/002236/bk_howe_002236_sample.mp3,4.0,1,5.0,1,4.0,1,0,22.79,,
B00AUWA5R6,A Warrior's Journey,Paul B. Thompson,B001HOTSCO,Dennis Holland,2013-01-08T08:00:00Z,2013-01-08,Audible Studios,817,Science Fiction & Fantasy,https://samples.audible.com/bk/adbl/006290/bk_adbl_006290_sample.mp3,4.8,39,4.7,37,4.8,36,1,24.95,B009R6P5H6,Dragonlance: Ergoth Trilogy
B01ETNTW8O,Lincoln's Last Speech,Louis P. Masur,B001IOH5O6,Stephen Paul Aulridge Jr.,2016-04-27T11:34:00Z,2016-04-27,Wetware Media,424,History,https://samples.audible.com/bk/acx0/058031/bk_acx0_058031_sample.mp3,4.8,10,4.7,10,4.9,10,0,25.7,,
B002V0JTYA,The Last Camel Died at Noon,Elizabeth Peters,B000APJBUK,Susan O'Malley,2004-02-26T17:18:00Z,2004-02-26,"Blackstone Audio, Inc.",785,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/blak/000633/bk_blak_000633_sample.mp3,4.4,829,4.4,569,4.6,566,64,17.9,B005NACANM,Amelia Peabody
B006K2R9T2,"Feast of Fools: The Morganville Vampires, Book 4",Rachel Caine,B001ILHJEA,Katherine Fenton,2011-12-12T01:44:00Z,2011-12-12,Audible Studios,570,Science Fiction & Fantasy,https://samples.audible.com/bk/bbcw/005253/bk_bbcw_005253_sample.mp3,4.2,5,4.0,5,4.6,5,0,20.17,B006K1PDP0,Morganville Vampires
B005O24MFI,Drama,John Lithgow,B001ILMA0S,John Lithgow,2011-09-27T05:00:00Z,2011-09-27,HarperAudio,617,Biographies & Memoirs,https://samples.audible.com/bk/harp/002647/bk_harp_002647_sample.mp3,4.3,503,4.7,447,4.3,446,44,22.49,,
B00BAZBZ5I,Spell of Intrigue,Mayer Alan Brenner,B001KIUPYM,Gregory Gorton,2013-02-08T09:34:00Z,2013-02-08,Audible Studios,744,Science Fiction & Fantasy,https://samples.audible.com/bk/adbl/007737/bk_adbl_007737_sample.mp3,4.8,4,4.5,4,4.8,4,0,24.95,B00BC02JT2,Dance of the Gods
B00400A9UW,Case of the Vanishing Beauty,Richard S. Prather,B0034OQU0I,Maynard Villers,2010-08-19T05:36:00Z,2010-08-19,Books in Motion,408,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/bimo/000926/bk_bimo_000926_sample.mp3,3.4,12,3.4,9,3.2,9,1,17.49,B01M9H12ZS,Shell Scott
B00JJ39E74,Healer,Joseph Dispenza,B000APSVQ0,Valerie Gilbert,2014-04-08T16:03:00Z,2014-04-08,Harbor House,458,Health & Wellness,https://samples.audible.com/bk/acx0/017528/bk_acx0_017528_sample.mp3,4.6,82,4.6,67,4.6,66,20,18.5,,
B071FP5RSG,Frankenstein Theory,Jack Wallen,B004MZWR3W,Jack Wallen,2017-06-02T10:07:00Z,2017-06-02,Jack Wallen,485,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/087843/bk_acx0_087843_sample.mp3,5.0,3,5.0,3,5.0,3,2,19.95,,
B07L5XWCXJ,Fashionably Late,Beth Kendrick,B001H6U3SK,Shannon McManus,2018-12-11T18:13:00Z,2018-12-11,Ideal Audiobooks,432,Romance,https://samples.audible.com/bk/idel/000545/bk_idel_000545_sample.mp3,4.7,7,4.8,6,4.7,6,0,15.59,,
B00BU5IGNC,SPQR XI: Under Vesuvius,John Maddox Roberts,B000AQ8SPS,John Lee,2013-04-19T08:00:00Z,2013-04-19,Audible Studios,395,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/adbl/007107/bk_adbl_007107_sample.mp3,4.6,236,4.7,217,4.6,214,7,19.95,B00BBKFULW,SPQR
B0095P85US,The Whitefire Crossing,Courtney Schafer,B004TBO976,Andy Caploe,2012-09-06T12:16:00Z,2012-09-06,Audible Studios,1046,Science Fiction & Fantasy,https://samples.audible.com/bk/adbl/004612/bk_adbl_004612_sample.mp3,3.8,68,3.9,64,3.7,63,13,29.95,B009M9MFU8,The Shattered Sigil
B008731XGW,Chris Christie,"Bob Ingle,Michael Symons","B001IGQWUM,",Johnny Heller,2012-06-05T05:00:00Z,2012-06-05,Tantor Audio,624,Biographies & Memoirs,https://samples.audible.com/bk/tant/002549/bk_tant_002549_sample.mp3,3.7,9,3.7,7,4.1,7,0,18.05,,
B00AJT0AMK,Death of a Cozy Writer,G. M. Malliet,B001JP4I4O,Davina Porter,2012-12-18T08:00:00Z,2012-12-18,"Dreamscape Media, LLC",522,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/drms/000165/bk_drms_000165_sample.mp3,4.0,472,4.4,421,4.0,426,22,29.73,B00COR61MS,St. Just Mysteries
B00IRH4HUC,The Opal,Michael Siemsen,B006UORIIW,Chris Patton,2014-03-28T07:00:00Z,2014-03-28,Podium Audio,570,Science Fiction & Fantasy,https://samples.audible.com/bk/podm/000066/bk_podm_000066_sample.mp3,4.1,210,4.5,190,4.1,191,13,13.99,B00IT16K5Q,Matt Turner
B0046VEIDO,The Dosadi Experiment,Frank Herbert,B000APO5OM,Scott Brick,2010-11-18T04:14:00Z,2010-11-18,Tantor Audio,649,Science Fiction & Fantasy,https://samples.audible.com/bk/tant/001675/bk_tant_001675_sample.mp3,4.1,327,4.2,269,4.1,269,14,17.19,,
B07QYXD9GW,Gideon Versus the Gods of Cool,Stephen Gashler,,Stephen Gashler,2019-04-24T19:02:00Z,2019-04-24,Beacon Audiobooks,544,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/149210/bk_acx0_149210_sample.mp3,4.3,10,4.4,10,4.3,10,1,19.95,,
B004PHUFH2,Seeds of Earth,Michael Cobley,B0034PF65W,David Thorpe,2011-03-01T07:36:00Z,2011-03-01,Audible Studios,1105,Science Fiction & Fantasy,https://samples.audible.com/bk/adbl/003125/bk_adbl_003125_sample.mp3,3.5,142,3.8,96,3.5,99,7,21.8,B007WZ4RZ0,Humanity's Fire
B075SKWSYP,Use Somebody,Amelia Oliver,B01I77QKKG,Elizabeth Tebb,2017-09-22T12:03:00Z,2017-09-22,Amelia Oliver,601,Romance,https://samples.audible.com/bk/acx0/096941/bk_acx0_096941_sample.mp3,4.5,6,4.3,6,4.5,6,3,24.95,B071X5JQRR,Plantain Series
B01D4ZBTA2,Doctor Who: Amorality Tale,David Bishop,B002BLL7W6,Dan Starkey,2016-04-07T07:00:00Z,2016-04-07,BBC Audio,444,Science Fiction & Fantasy,https://samples.audible.com/bk/rhuk/002374/bk_rhuk_002374_sample.mp3,4.5,11,4.5,10,4.0,10,3,14.52,,
B00GSZR01I,All Quiet on Arrival,Graham Ison,B001KE58QQ,Damian Lynch,2013-12-10T08:00:00Z,2013-12-10,Audible Studios,412,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/adbl/014200/bk_adbl_014200_sample.mp3,4.5,8,4.9,7,4.4,7,1,16.36,B00JJYKLA2,Brock and Poole
B00DL14KZG,"The History of the English Language, 2nd Edition","Seth Lerer,The Great Courses","B001H6PTZW,B06XPWVHFB",Seth Lerer,2013-07-08T07:00:00Z,2013-07-08,The Great Courses,1107,Politics & Social Sciences,https://samples.audible.com/bk/tcco/000301/bk_tcco_000301_sample.mp3,4.5,531,4.5,452,4.6,452,45,41.95,B00DN9AP0U,The Great Courses: Linguistics
B00AR1VQM8,Adam's Secret,"Guillermo Ferrara,Diane Stockwell - translator","B004N4V9CW,",Benjamin L. Darcie,2012-12-25T08:00:00Z,2012-12-25,Brilliance Audio,544,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/brll/004619/bk_brll_004619_sample.mp3,3.0,6,3.3,6,3.3,6,1,17.99,,
B011P156KG,Kill and Tell,Adam Creed,B0034NQUJ0,Jonathan Oliver,2015-07-16T11:58:00Z,2015-07-16,Oakhill Publishing,602,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/oakh/000602/bk_oakh_000602_sample.mp3,0.0,0,0.0,0,0.0,0,0,25.0,B09H98ZZDY,D.I. Staffe
B073DG5FYX,Return to Reichenbach,Geri Schear,B00ORWA3EU,Dominic Lopez,2017-06-29T10:23:00Z,2017-06-29,MX Publishing,506,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/acx0/089519/bk_acx0_089519_sample.mp3,4.7,21,4.4,20,4.7,20,6,19.95,,
B002V9ZCY2,Winds of Texas,Loren Robinson,,Gregory Papst,2007-11-15T11:25:00Z,2007-11-15,Books in Motion,460,Science Fiction & Fantasy,https://samples.audible.com/bk/bimo/000096/bk_bimo_000096_sample.mp3,4.3,35,4.5,24,4.5,24,1,,B00E9BGTZG,The Expedition
B002V0M730,Alone,Lisa Gardner,B000APTQPU,Anna Fields,2005-01-27T12:33:00Z,2005-01-27,Random House Audio,609,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/bkot/000420/bk_bkot_000420_sample.mp3,4.3,4699,4.2,3946,4.3,3929,253,15.75,B005NACQ8Q,A D.D. Warren and Flora Dane Novel
B0036GTJ98,Hard Time,Maureen Carter,B001JS6VTQ,Liz Holliss,2008-10-31T13:00:00Z,2008-10-31,Oakhill Publishing Ltd,508,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/oakh/000130/bk_oakh_000130_sample.mp3,0.0,0,0.0,0,0.0,0,0,20.0,B07F16RC4G,Bev Morriss Mysteries
B07B2ZXH1S,Coldness of Marek,Rachel O'Laughlin,B00F10L8TG,Darci Cole,2018-02-28T15:16:00Z,2018-02-28,Dublin Mist Press,528,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/109412/bk_acx0_109412_sample.mp3,4.7,3,5.0,3,4.3,3,1,19.95,B07B3VBPMC,Serengard Series
153847560X,Maybe for You,Nicole McLaughlin,B01N6LOGRJ,Melissa Moran,2018-08-28T07:00:00Z,2018-08-28,Blackstone Publishing,506,Romance,https://samples.audible.com/bk/blak/012041/bk_blak_012041_sample.mp3,4.2,6,4.5,6,4.2,6,0,15.56,B07B458DHG,Whiskey and Weddings
B072MG4Q86,Veso,Laurann Dohner,B003CE7XR4,Savannah Richards,2017-06-12T07:00:00Z,2017-06-12,Audible Studios,483,Romance,https://samples.audible.com/bk/adbl/030490/bk_adbl_030490_sample.mp3,4.7,1203,4.8,1090,4.7,1087,43,19.95,B01LYYO8PP,VLG
B002V8MQWY,Ordeal by Hunger,George R. Stewart,B000AP5M94,Jeff Riggenbach,2005-12-22T22:31:00Z,2005-12-22,"Blackstone Audio, Inc.",729,History,https://samples.audible.com/bk/blak/001308/bk_blak_001308_sample.mp3,4.1,163,4.1,95,4.4,98,16,17.9,,
B07Q43H4F2,The Heart of War,Lisa Beth Darling,B002BMDA9I,Lisa Beth Darling,2019-04-03T17:37:00Z,2019-04-03,Moon Mistress Publishing,1172,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/147501/bk_acx0_147501_sample.mp3,0.0,0,0.0,0,0.0,0,0,24.95,B09Q53HQMT,Of War
B01F5MY09O,Doctor Who: Scream of the Shalka,Paul Cornell,,David Collings,2016-06-02T07:00:00Z,2016-06-02,BBC Audio,406,Science Fiction & Fantasy,https://samples.audible.com/bk/rhuk/002414/bk_rhuk_002414_sample.mp3,4.4,12,4.4,12,4.5,11,2,14.52,,
B01M1Z3ABF,Without Land,Sara F. Hathaway,B00KI1EYJ4,Sara F. Hathaway,2016-10-10T12:40:00Z,2016-10-10,Sara F. Hathaway,428,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/070237/bk_acx0_070237_sample.mp3,4.5,15,4.3,14,4.6,14,3,19.95,B01M4FB84V,The Changing Earth
B01LW5LQ30,A Short History of the World,Christopher Lascelles,B006YR7826,Guy Bethell,2016-09-27T07:00:00Z,2016-09-27,Tantor Audio,440,History,https://samples.audible.com/bk/tant/006564/bk_tant_006564_sample.mp3,4.3,41,4.4,35,4.6,35,8,19.95,,
B074PVZFB5,Joi Lansing,Alexis Alexis Hunter,,Daniela Acitelli,2017-08-11T11:24:00Z,2017-08-11,BearManor Media,801,Biographies & Memoirs,https://samples.audible.com/bk/acx0/093420/bk_acx0_093420_sample.mp3,4.2,11,4.2,11,3.9,10,6,24.95,,
B00DP26F72,The Volunteers,Douglas Reeman,B001HCS06Q,David Rintoul,2013-07-01T13:34:00Z,2013-07-01,Audible Studios,485,History,https://samples.audible.com/bk/bbcw/007088/bk_bbcw_007088_sample.mp3,4.3,26,4.5,22,4.1,20,1,20.45,,
B07QH3FJL6,The Last Vampire: Book Three,"R.A. Steffan,Jaelynn Woolf","B00JAGSNLS,B08TQC3PNL",Gwendolyn Druyor,2019-04-12T22:06:00Z,2019-04-12,"OtherLove Publishing, LLC",485,Romance,https://samples.audible.com/bk/acx0/148853/bk_acx0_148853_sample.mp3,4.5,50,4.6,50,4.5,50,22,19.95,B07L5Y24PF,The Last Vampire World
B008K8BOH2,FM for Murder,Patricia Rockwell,B003MR9BMG,Becky Boyd,2012-07-12T12:06:00Z,2012-07-12,Cozy Cat Press,392,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/acx0/001739/bk_acx0_001739_sample.mp3,3.3,4,3.0,4,3.3,4,1,19.95,B07PKD4VSK,Pamela Barnes
B00CFQJ8SM,The Real Jane Austen,Paula Byrne,B001HPYA8A,Kate Reading,2013-05-07T07:00:00Z,2013-05-07,HarperAudio,811,Biographies & Memoirs,https://samples.audible.com/bk/harp/003430/bk_harp_003430_sample.mp3,4.5,120,4.6,110,4.5,110,6,25.19,,
B002V0QCAO,Talk Me Down,Victoria Dahl,B001QV4YNG,Wanda Fontaine,2009-06-01T07:39:29Z,2009-06-01,Harlequin Books S.A.,566,Romance,https://samples.audible.com/bk/harl/000344/bk_harl_000344_sample.mp3,3.9,793,4.0,509,3.9,516,26,17.95,B00F4B9JFM,Talk Me Down
B07KYYR7GB,Noon Spirits: Only a Child Can Hear,Franki O'Neal,B07GXTTDNV,Carol McAnally,2018-12-04T03:19:00Z,2018-12-04,William McAnally,459,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/acx0/135313/bk_acx0_135313_sample.mp3,5.0,1,3.0,1,5.0,1,0,19.95,B07L1CYSK4,Noon Series
B002V0KJJE,Gypsy Wind,Lisa Jackson,B001H6GEMY,Samantha Connors,2009-06-01T07:46:36Z,2009-06-01,Harlequin Books S.A.,523,Romance,https://samples.audible.com/bk/harl/000310/bk_harl_000310_sample.mp3,3.7,26,3.8,20,3.8,20,3,17.95,,
